contract_id,weak_category,evidence_in_text,has_evidence,crz_predmet,crz_nazov,snippet,path
11819417,dotacia,dotacia|dotacie|dotac,True,Zmluva o poskytnutí dotácie na rok 2025,195/2025,"Kancelária ministra obrany SR Námestie generála Viesta 2 832 47 Bratislava č. KaMO-EL4/16-1-5/2025 ZMLUVA o poskytnutí dotácie na rok 2025 uzavretá podľa § 51 zákona č. 40/1964 Zb. Občiansky zákonník v znení neskorších predpisov v spojení s § 4 ods. 6 zákona č. 435/2010 Z. z. o poskytovaní dotácií v pôsobnosti Ministerstva obrany Slovenskej republiky v znení neskorších predpisov (ďalej len „zmluva“) medzi zmluvnými stranami Poskytovateľ: zastúpený: sídlo: IČO: peňažný ústav: IBAN: e-mail: (ďalej len „poskytovateľ“) Ministerstvo obrany Slovenskej republiky Ing. Karin Silberhorn, riaditeľkou Kancelárie ministra obrany Slovenskej republiky na základe plnomocenstva udeleného podpredsedom vlády a ministrom obrany Slovenskej republiky č. KaMO-14/2025-224 zo dňa 14. novembra 2025 Námestie generála Viesta 2, 832 47 Bratislava 30 845 572 Štátna pokladnica Bratislava SK50 8180 0000 0070 0017 1215 dotacie@mod.gov.sk a Prijímateľ: konajúci: sídlo: IČO: peňažný ústav: IBAN: e-mail: (ďalej len „prijímateľ“) Mesto Medzilaborce Vladislav Višňovský, primátor Mierová 326/4 068 01 Medzilaborce 00 323 233 Článok 1 Predmet zmluvy Predmetom tejt",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819417.txt
11819419,dotacia,dotacia|dotacie|dotac,True,Zmluva o poskytnutí dotácie,DOT_014/2026,"ZMLUVA o poskytnutí dotácie z rozpočtu Mesta Bytča, číslo DOT_014/2026 uzatvorená podľa zákona č. 40/1964 Z. z. Občiansky zákonník v znení neskorších predpisov a Všeobecne záväzného nariadenia mesta Bytča č. 14/2016 zo dňa 15.12.2016 o poskytovaní dotácií a Všeobecne záväzného nariadenia mesta Bytča č.4/2023 zo dňa 13.04.2023 o poskytovaní dotácií z rozpočtu mesta (ďalej len „zmluva“) medzi zmluvnými stranami označenými ako Prijímateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: a Poskytovateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: Stanislav Papik 014 01 Bytča, Malá Bytča 157 p. Stanislav Papik 43 706 045 - - Mesto Bytča Námestie SR č. 1, 014 01 Bytča Ing. Miroslav Minárčik, primátor 00 321 192 IBAN: SK50 5600 0000 0003 6764 8006 PRIMA banka, a. s., Žilina Článok I Predmet zmluvy 1. Predmetom zmluvy je poskytnutie dotácie z rozpočtu mesta Bytča v sume 200,- EUR (slovom: Dvesto Eur) na zabezpečenie Detského Fašiangového škôlkarského karnevalu dňa 13.02.2026 v Malej Bytči ( uz. MZ zo dňa 20.11.2025, č.144/2025 a č.145/2025). 2. Dotácia je určená na financovanie materiálneho zabezpečenia karnevalu, zakúpenia masi",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819419.txt
11819421,dodatok,dodatok|dodatku,True,Dodatok č.6 k ZMLUVE O NÁJME zo dňa 14.10.2015,0001/2026,"Dodatok č. 6 K ZMLUVE O NÁJME zo dňa 14.10.2015 uzatvorenej v zmysle ustanovení zákona č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v znení neskorších predpisov a ustanovení zákona č. 40/1964 Zb. Občianskeho zákonníka (ďalej len „Dodatok č. 6) Prenajímateľ: Sídlo: Právna forma: Zapísaná: Štatutárny orgán: Zastúpený: IČO: DIČ: IČ DPH: Doplňujúce údaje DPH: Bankové spojenie: Číslo účtu: IBAN: SWIFT: /ďalej len „prenajímateľ“/ a Nájomca: Sídlo: Právna forma: Zapísaná: Štatutárny orgán: Zastúpený: Oprávnený rokovať vo veciach technických: IČO: DIČ: IČ DPH: Doplňujúce údaje DPH: Bankové spojenie: IBAN: SWIFT: I. Zmluvné strany: CASSOFIN, a.s. Letná 27, 043 14 Košice akciová spoločnosť v Obchodnom registri Mestského súdu Košice, oddiel: Sa, vložka č.183/V predstavenstvo Peter Pavlo, podpredseda predstavenstva 00 188 867 2020494663 SK2020494663 Prenajímateľ je platiteľom DPH Československá obchodná banka, a.s. SK447500 0000 0000 1351 0093 CEKOSKBX Železničná spoločnosť Slovensko, a.s. Rožňavská 1, 832 72 Bratislava akciová spoločnosť v Obchodnom registri Mestského súdu Bratislava III, odd. Sa, vložka č. 3497/B",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819421.txt
11819422,dodatok,dodatok|dodatku,True,Dodatok č. 3 k Zmluve o podnájme nebytových priestorov č. 60/NZ/NP/2016,Dodatok č. 3 k Zmluve o podnájme nebytových priestorov č. 60/NZ/NP/2016,"Dodatok č. 3 k Zmluve o podnájme nebytových priestorov č. 60/NZ/NP/2016 (ďalej len „Dodatok“) Čl. I Zmluvné strany Bytový podnik mesta Košice, s.r.o. Južné nábrežie č. 13, 042 19 Košice Ing. Peter Miklovič, konateľ spoločnosti 44 518 684 SK 2022722075 v Obchodnom registri Mestského súdu Košice, Oddiel: Sro, Vložka číslo: 22846/V Všeobecná úverová banka, a. s. SK72 0200 0000 0000 1850 7512 MUDr. Andrejčáková - REHAB, s.r.o. Americká trieda č. 17, 040 13 Košice MUDr. Katarína Andrejčáková, konateľ spoločnosti 35 911 085 2021924795 v Obchodnom registri Mestského súdu Košice, Oddiel: Sro, Vložka číslo: 15722/V +421905 659 569 Nájomca: Obchodné meno: Sídlo: V mene ktorého koná: IČO: IČ DPH: Zapísaný: Bankové spojenie: Číslo účtu/IBAN: (ďalej len „nájomca“) a Podnájomca: Obchodné meno: Sídlo: V mene ktorého koná: IČO: DIČ: Zapísaná: Telef. kontakt: (ďalej len „podnájomca“) a Nový podnájomca: Obchodné meno: Sídlo: V mene ktorého koná: IČO: DIČ: zapísaný: REHABIS s. r. o. Adlerova č. 2189/20, 040 22 Košice MUDr. Ivana Stoklasová, konateľ spoločnosti 56 981 848 2122535404 v Obchodnom registri Mestského súdu Košice, Oddiel:",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819422.txt
11819425,dotacia,dotacia|dotacie|dotac,True,Zmluva o poskytnutí dotácie,DOT_015/2026,"ZMLUVA o poskytnutí dotácie z rozpočtu Mesta Bytča, číslo DOT_015/2026 uzatvorená podľa zákona č. 40/1964 Z. z. Občiansky zákonník v znení neskorších predpisov a Všeobecne záväzného nariadenia mesta Bytča č. 14/2016 zo dňa 15.12.2016 o poskytovaní dotácií a Všeobecne záväzného nariadenia mesta Bytča č.4/2023 zo dňa 13.04.2023 o poskytovaní dotácií z rozpočtu mesta (ďalej len „zmluva“) medzi zmluvnými stranami označenými ako Prijímateľ: Okresná organizácia Jednoty dôchodcov Bytča Adresa: 014 01 Bytča, Hrabové 20/20 Zastúpený: IČO: Číslo účtu: Peňažný ústav: Mgr. Jozef Uríček 8970190509 - - a Poskytovateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: Mesto Bytča Námestie SR č. 1, 014 01 Bytča Ing. Miroslav Minárčik, primátor 00 321 192 IBAN: SK50 5600 0000 0003 6764 8006 PRIMA banka, a. s., Žilina Článok I Predmet zmluvy 1. Predmetom zmluvy je poskytnutie dotácie z rozpočtu mesta Bytča v sume 2 650,- EUR (slovom: Dvetisícšesťstopäťdesiat Eur), na zabezpečenie činnosti klubov od 05.01.2026 do 15.12.2026 ( uz. MZ zo dňa 20.11.2025, č. 144/2025 a č. 145/2025) v nasledovnom členení: Klub dôchodcov Bytča v sume 1 100,- EUR Klub učit",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819425.txt
11819427,dotacia,dotacia|dotacie|dotac,True,Zmluva o poskytnutí dotácie,DOT_016/2026,"ZMLUVA o poskytnutí dotácie z rozpočtu Mesta Bytča, číslo DOT_016/2026 uzatvorená podľa zákona č. 40/1964 Z. z. Občiansky zákonník v znení neskorších predpisov a Všeobecne záväzného nariadenia mesta Bytča č. 14/2016 zo dňa 15.12.2016 o poskytovaní dotácií a Všeobecne záväzného nariadenia mesta Bytča č.4/2023 zo dňa 13.04.2023 o poskytovaní dotácií z rozpočtu mesta (ďalej len „zmluva“) medzi zmluvnými stranami označenými ako Prijímateľ: Slovenský zväz telesne postihnutých, ZO č.67 Bytča Adresa: 013 51 Predmier, Predmier 401 Zastúpený: IČO: Číslo účtu: Peňažný ústav: Jana Husárová 126649790064 - - a Poskytovateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: Mesto Bytča Námestie SR č. 1, 014 01 Bytča Ing. Miroslav Minárčik, primátor 00 321 192 IBAN: SK50 5600 0000 0003 6764 8006 PRIMA banka, a. s., Žilina Článok I Predmet zmluvy 1. Predmetom zmluvy je poskytnutie dotácie z rozpočtu mesta Bytča v sume 600,- EUR (slovom: Šesťsto Eur), na zabezpečenie činnosti klubu od 05.01.2026 do 15.12.2026 ( uz. MZ zo dňa 20.11.2025, č. 144/2025 a č. 145/2025). 2. Dotácia je určená na úhradu bežných výdavkov v súlade s § 5 ods. 3 písm. a) – c) VZN",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819427.txt
11819429,dotacia,dotacia|dotacie|dotac,True,Zmluva o poskytnutí dotácie,DOT_017/2026,"ZMLUVA o poskytnutí dotácie z rozpočtu Mesta Bytča, číslo DOT_017/2026 uzatvorená podľa zákona č. 40/1964 Z. z. Občiansky zákonník v znení neskorších predpisov a Všeobecne záväzného nariadenia mesta Bytča č. 14/2016 zo dňa 15.12.2016 o poskytovaní dotácií a Všeobecne záväzného nariadenia mesta Bytča č.4/2023 zo dňa 13.04.2023 o poskytovaní dotácií z rozpočtu mesta (ďalej len „zmluva“) medzi zmluvnými stranami označenými ako Prijímateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: a Poskytovateľ: Adresa: Zastúpený: IČO: Číslo účtu: Peňažný ústav: Oblastné združenie chovateľov poštových holubov Bytča 013 51 Predmier, Maršová-Rašov 28 Peter Okrucký 317908520045 - - Mesto Bytča Námestie SR č. 1, 014 01 Bytča Ing. Miroslav Minárčik, primátor 00 321 192 IBAN: SK50 5600 0000 0003 6764 8006 PRIMA banka, a. s., Žilina Článok I Predmet zmluvy 1. Predmetom zmluvy je poskytnutie dotácie z rozpočtu mesta Bytča v sume 500,- EUR (slovom: Päťsto Eur), na zabezpečenie činnosti klubu od 05.01.2026 do 15.12.2026 ( uz. MZ zo dňa 20.11.2025, č. 144/2025 a č. 145/2025). 2. Dotácia je určená na úhradu bežných výdavkov v súlade s § 5 ods. 3 písm.",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819429.txt
11819431,dodatok,dodatok|dodatku,True,Dodatok č. 6 k Zmluve o nájme č. 44/Am/2000,Dodatok č. 6 k Zmluve o nájme č. 44/Am/2000,"Dodatok č. 6 k Zmluve o nájme č. 44/Am/2000 (ďalej len „Dodatok“) Čl. I Zmluvné strany Bytový podnik mesta Košice, s.r.o. Južné nábrežie č. 13, 042 19 Košice Ing. Peter Miklovič, konateľ spoločnosti 44 518 684 SK 2022722075 v Obchodnom registri Mestského súdu Košice, Oddiel: Sro, Vložka číslo: 22846/V Všeobecná úverová banka, a. s. SK72 0200 0000 0000 1850 7512 MUDr. Andrejčáková - REHAB, s.r.o. Americká trieda č. 17, 040 13 Košice MUDr. Katarína Andrejčáková, konateľ spoločnosti 35 911 085 2021924795 v Obchodnom registri Mestského súdu Košice, Oddiel: Sro, Vložka číslo: 15722/V +421905 659 569 Prenajímateľ: Obchodné meno: Sídlo: V mene ktorého koná: IČO: IČ DPH: Zapísaný: Bankové spojenie: Číslo účtu/IBAN: (ďalej len „prenajímateľ“) a Nájomca: Obchodné meno: Sídlo: V mene ktorého koná: IČO: DIČ: Zapísaná: Telef. kontakt: (ďalej len „nájomca“) a Nový nájomca: Obchodné meno: Sídlo: V mene ktorého koná: IČO: DIČ: zapísaný: REHABIS s. r. o. Adlerova č. 2189/20, 040 22 Košice MUDr. Ivana Stoklasová, konateľ spoločnosti 56 981 848 2122535404 v Obchodnom registri Mestského súdu Košice, Oddiel: Sro, Vložka číslo: 62527/V",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819431.txt
11819446,najom,najom,True,Zmluva o nájme bytu.,002_2026,"uzatvorená podľa § 685 a nasl. OZ medzi prenajímateľom - Mesto Senica: sídlo: Štefánikova 1408/56, 905 25 Senica zastúpený: Ing. Mgr. Martinom Džačovským, primátorom mesta IČO: 00 309 974 bankové spojenie: SK30 0200 0000 2700 1982 8182 DIČ: 2021039845 v zastúpení povereným zástupcom: meno (názov): Mestský podnik služieb spol.s r.o. sídlo: Hviezdoslavova 477, 905 01 Senica zastúpený: Ing. Jánom Bachurom, konateľom spoločnosti IČO: 31 424 287 bankové spojenie: SK58 5600 0000 0092 0051 0057 DIČ: 2020376303 IČ pre DPH: SK 2020376303 zapísaný v Obchodnom registri OS Trnava odd. Sro, vl.č.143/T a nájomcom: meno: Martin Kuček rodné číslo: adresa trvalého pobytu: spolubývajúce osoby: Habová Zuzana Kuček Dominik Kučková Diana I. 1. Prenajímateľ prenechá nájomcovi do užívania byt číslo: na 4. podlaží obytného domu číslo: na ulici v Senici na dobu určitú. Začiatok nájmu bytu je deň nasledujúci po zverejnení zmluvy v Centrálnom registri zmlúv. Koniec nájmu bytu je 31.12.2028. Byt má ústredné vykurovanie a má 2 obytné miestnosti, predsieň, kúpeľňu, WC. 2. Nájomca pred uzavretím tejto zmluvy splnil povinnosť a uhradil finačnú zábezpeku vo výške 821.1",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819446.txt
11819448,najom,najom,True,Zmluva o nájme bytu.,001_2026,"uzatvorená podľa § 685 a nasl. OZ medzi prenajímateľom - Mesto Senica: sídlo: Štefánikova 1408/56, 905 25 Senica zastúpený: Ing. Mgr. Martinom Džačovským, primátorom mesta IČO: 00 309 974 bankové spojenie: SK30 0200 0000 2700 1982 8182 DIČ: 2021039845 v zastúpení povereným zástupcom: meno (názov): Mestský podnik služieb spol.s r.o. sídlo: Hviezdoslavova 477, 905 01 Senica zastúpený: Ing. Jánom Bachurom, konateľom spoločnosti IČO: 31 424 287 bankové spojenie: SK58 5600 0000 0092 0051 0057 DIČ: 2020376303 IČ pre DPH: SK 2020376303 zapísaný v Obchodnom registri OS Trnava odd. Sro, vl.č.143/T a nájomcom: meno: Edita Vítková rodné číslo: adresa trvalého pobytu: spolubývajúce osoby: Hypký Juraj I. 1. Prenajímateľ prenechá nájomcovi do užívania byt číslo: na 2. podlaží obytného domu číslo: na ulici v Senici na dobu určitú. Začiatok nájmu bytu je deň nasledujúci po zverejnení zmluvy v Centrálnom registri zmlúv. Koniec nájmu bytu je 31.12.2028. Byt má ústredné vykurovanie a má 1 obytnú miestnosť, kuchyňu, predsieň, kúpeľňu. 2. Nájomca pred uzavretím tejto zmluvy splnil povinnosť a uhradil finačnú zábezpeku vo výške 735.12 EUR. Finančná zábezpeka,",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819448.txt
11819457,other,,True,Darovacia zmluva,5/2025 TZMO,"DAROVACIA ZMLUVA PZS Uzatvorená v zmysle ustanovení § 628 Občianskeho zákonníka Zmluvné strany Ne PZS Darca: Názov organizácie: Adresa: IČO: DIČ: Zapísaná: Číslo bank. účtu/IBAN: SK64 1100 0000 0029 4806 4577 Zastúpená: TZMO Slovakia s.r.o. Diaľničná cesta 29, 903 01 Senec 36546127 2020160560 v OR MS Bratislava III., oddiel: Sro, Vložka č. 32672/B Dariusz Stefański, konateľ spoločnosti Obdarovaný: Názov organizácie / Priezvisko a meno: Zariadenie pre seniorov sv. Klementa Adresa: IČO: DIČ: Číslo bankového účtu: Zastúpená: Rudňany 83, 053 23 Rudňany 56598971 2122380161 SK49 0200 0000 0050 7936 8854 PhDr. Bohuslav Vaľko – riaditeľ I. Predmet zmluvy Predmetom zmluvy je úprava podmienok, za ktorých darca bezplatne a dobrovoľne ponecháva obdarovanému predmet daru bez toho, že by mal na to právnu povinnosť a obdarovaný dar prijíma na plnenie úloh v rámci predmetu svojej činnosti a v súvislosti s nimi podľa článku III tejto zmluvy. II. Predmet daru Darca daruje obdarovanému peňažný dar vo výške..400...€ Hodnota peňažného daru, znížená o zrazenú sumu dane vyberanej zrážkou vo výške 19 % v zmysle § 43 Zákona o dani z príjmov vo výške......",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819457.txt
11819459,other,,True,Zmluva o zriadení Spoločného obecného úradu Budimír,028/2025,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec Bačkovík Sídlo: Bačkovík 41, 044 45 Bačkovík Konajúca: — Milan Gábor, starosta obce IČO: 00323934 DIČ: 2021235788 3. Názov: Obec Baška Sídlo: Baška 71, 040 16 Košice 16 Konajúca: Ľubomír Demský, MUDr., starosta obce IČO: 00323942 DIČ: 2021235799 4, Názov: Obec Beniakovce Sídlo: Beniakovce 44, 044 42 Rozhanovce Konajúca: Miroslav Halás, Ing., starosta obce IČO: 00691224 DIČ: 2021261308 5. Názov: Obec Blažice Sídlo: Blažice 53, 044 16 Bohdanovce Konajúca: — Juraj Gmitro, starosta obce IČO: 00690198 DIČ: 2021261176 6. Názov: Obec Bohdanovce Sídlo: Bohdanovce 142, 044 16 Bohdanovce Konajúca: Patrik Beluš, Ing., starosta obce IČO: 00323985 DIČ: 2021235832 7. Názov: Sídlo: Konajúca: IČO: DIČ: 8. Názov: Sídlo: Konajúci: IČO: DIČ: 9. Názov: Sídlo: Konajúca: Ičo: DIČ: 10. Názov: Sídlo: Konajúca: IČO: DIC: 11. Názov: Sídlo: Konajúca: IČO: DIČ: 12",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819459.txt
11819487,other,,True,Zmluva,049/2025,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec Bačkovík Sídlo: Bačkovík 41, 044 45 Bačkovík Konajúca: — Milan Gábor, starosta obce IČO: 00323934 DIČ: 2021235788 3. Názov: Obec Baška Sídlo: Baška 71, 040 16 Košice 16 Konajúca: Ľubomír Demský, MUDr., starosta obce IČO: 00323942 DIČ: 2021235799 4, Názov: Obec Beniakovce Sídlo: Beniakovce 44, 044 42 Rozhanovce Konajúca: Miroslav Halás, Ing., starosta obce IČO: 00691224 DIČ: 2021261308 5. Názov: Obec Blažice Sídlo: Blažice 53, 044 16 Bohdanovce Konajúca: — Juraj Gmitro, starosta obce IČO: 00690198 DIČ: 2021261176 6. Názov: Obec Bohdanovce Sídlo: Bohdanovce 142, 044 16 Bohdanovce Konajúca: Patrik Beluš, Ing., starosta obce IČO: 00323985 DIČ: 2021235832 7. Názov: Sídlo: Konajúca: IČO: DIČ: 8. Názov: Sídlo: Konajúci: IČO: DIČ: 9. Názov: Sídlo: Konajúca: Ičo: DIČ: 10. Názov: Sídlo: Konajúca: IČO: DIC: 11. Názov: Sídlo: Konajúca: IČO: DIČ: 12",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819487.txt
11819495,dohoda_ine,dohoda,True,"D O H O D A č. 25/36/010/48 uzatvorená podľa § 10 ods. 12, § 26 ods. 2 písm. g) a ďalších zákona č. 417/2013 Z. z. o pomoci v hmotnej núdzi a o zmene a doplnení niektorých zákonov",25/36/010/48,"Číslo záznamu: č. uzatvorená podľa § 10 ods. 12, § 26 ods. 2 písm. g) a ďalších hmotnej núdzi a o doplnení niektorých zákonov ust. § 51 zákona č. 40/1964 Zb. Občiansky zákonník v znení zákona č. 417/2013 Z. z. o znení neskorších p neskorších predpisov (ďalej len „dohoda“) Úrad práce, sociálnych vecí a rodiny Poprad Sídlo: Hraničná V mene ktorého koná: IČO: 30794536 riaditeľ úrad (ďalej len „úrad“) Obec Uloža Sídlo: Uloža V mene ktorého koná: Pavol Abrahamovský IČO: Uloža (ďalej len „organizátor“) úrad a organizátor ďalej spolu ako aj „účastníci dohody “ Účelom uzatvorenia tejto dohody je najmä aplikácia § 10 zákona č. 417/2013 Z. z. o hmotnej núdzi a o doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon o hmotnej núdzi“) do praxe. Článok I Predmetom tejto dohody je záväzok organizátora realizovať činnosť bližšie špecifikovanú článku II tejto dohody, a to prostredníctvom osôb podľa § 1 ods. 2 zákona o pomoci v hmotnej núdzi nachádzajúcich sa v hmotnej núdzi podľa podmienok zákona o pomoci v hmotnej núdzi (ďalej len „občania“), ktorých účasť na týchto činnostiach zabezpečí úrad. 2. Za občana sa na účely tejto dohody považuje plnoletý",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819495.txt
11819497,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/2090003154,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/2090003154 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Daniel Hevier Adresa: Švabinského 906/12, 85101 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 14, chodník -, číslo 27, predchádzajúce číslo hrobu XIV-26, na pohrebisku Cintorín Slávičie údolie, Staré Grunty 47, 841 04 Bratislava – Karlova Ves v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819497.txt
11819499,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/2100000083,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/2100000083 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Karel Sojka Adresa: Dátum narodenia: tel.: (ďalej len „nájomca"") Nejedlého 3142/33, 84102 Bratislava e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 2, chodník -, číslo 202, predchádzajúce číslo hrobu II-129f, na pohrebisku Cintorín Devín, Brigádnicka 70, 841 10 Bratislava – Devín v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na pohrebisku, umiest",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819499.txt
11819501,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/1020002748,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/1020002748 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. PaedDr. Matej Považaj Adresa: Hrobáková 2497/38, 851 02 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 14, chodník -, číslo 88, predchádzajúce číslo hrobu XIV-88, na pohrebisku Cintorín Vrakuňa, Gagarinova 29, 821 07 Bratislava – Vrakuňa v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na pohre",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819501.txt
11819503,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/2090003152,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/2090003152 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. RNDr. Vladimír Černák Adresa: Francisciho 2358/2, 81108 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 26, chodník -, číslo 207, predchádzajúce číslo hrobu XXVI-190, na pohrebisku Cintorín Slávičie údolie, Staré Grunty 47, 841 04 Bratislava – Karlova Ves v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819503.txt
